id,symbol,date,open,high,low,close,volume,created_timestamp,adj_close
249,QQQ,2024-05-16 00:00:00,,,,451.98,,2025-05-24 11:47:40,451.98
250,QQQ,2024-05-15 00:00:00,,,,452.9,,2025-05-24 11:47:40,452.9
251,QQQ,2024-05-14 00:00:00,,,,445.93,,2025-05-24 11:47:40,445.93
252,QQQ,2024-05-13 00:00:00,,,,443.08,,2025-05-24 11:47:40,443.08
253,QQQ,2024-05-10 00:00:00,,,,442.06,,2025-05-24 11:47:40,442.06
254,QQQ,2024-05-09 00:00:00,,,,441.02,,2025-05-24 11:47:40,441.02
255,QQQ,2024-05-08 00:00:00,,,,440.06,,2025-05-24 11:47:40,440.06
256,QQQ,2024-05-07 00:00:00,,,,440.32,,2025-05-24 11:47:40,440.32
257,QQQ,2024-05-06 00:00:00,,,,440.25,,2025-05-24 11:47:40,440.25
258,QQQ,2024-05-03 00:00:00,,,,435.48,,2025-05-24 11:47:40,435.48
259,QQQ,2024-05-02 00:00:00,,,,426.9,,2025-05-24 11:47:40,426.9
260,QQQ,2024-05-01 00:00:00,,,,421.52,,2025-05-24 11:47:40,421.52
261,QQQ,2024-04-30 00:00:00,,,,424.59,,2025-05-24 11:47:40,424.59
262,QQQ,2024-04-29 00:00:00,,,,432.75,,2025-05-24 11:47:40,432.75
263,QQQ,2024-04-26 00:00:00,,,,431.0,,2025-05-24 11:47:40,431.0
264,QQQ,2024-04-25 00:00:00,,,,424.45,,2025-05-24 11:47:40,424.45
265,QQQ,2024-04-24 00:00:00,,,,426.51,,2025-05-24 11:47:40,426.51
266,QQQ,2024-04-23 00:00:00,,,,425.07,,2025-05-24 11:47:40,425.07
267,QQQ,2024-04-22 00:00:00,,,,418.82,,2025-05-24 11:47:40,418.82
268,QQQ,2024-04-19 00:00:00,,,,414.65,,2025-05-24 11:47:40,414.65
269,QQQ,2024-04-18 00:00:00,,,,423.41,,2025-05-24 11:47:40,423.41
270,QQQ,2024-04-17 00:00:00,,,,425.84,,2025-05-24 11:47:40,425.84
271,QQQ,2024-04-16 00:00:00,,,,431.1,,2025-05-24 11:47:40,431.1
272,QQQ,2024-04-15 00:00:00,,,,431.06,,2025-05-24 11:47:40,431.06
273,QQQ,2024-04-12 00:00:00,,,,438.27,,2025-05-24 11:47:40,438.27
274,QQQ,2024-04-11 00:00:00,,,,445.37,,2025-05-24 11:47:40,445.37
275,QQQ,2024-04-10 00:00:00,,,,438.37,,2025-05-24 11:47:40,438.37
276,QQQ,2024-04-09 00:00:00,,,,442.23,,2025-05-24 11:47:40,442.23
277,QQQ,2024-04-08 00:00:00,,,,440.6,,2025-05-24 11:47:40,440.6
278,QQQ,2024-04-05 00:00:00,,,,440.47,,2025-05-24 11:47:40,440.47
279,QQQ,2024-04-04 00:00:00,,,,435.34,,2025-05-24 11:47:40,435.34
280,QQQ,2024-04-03 00:00:00,,,,442.1,,2025-05-24 11:47:40,442.1
281,QQQ,2024-04-02 00:00:00,,,,441.11,,2025-05-24 11:47:40,441.11
282,QQQ,2024-04-01 00:00:00,,,,444.95,,2025-05-24 11:47:40,444.95
283,QQQ,2024-03-28 00:00:00,,,,444.01,,2025-05-24 11:47:40,444.01
284,QQQ,2024-03-27 00:00:00,,,,444.83,,2025-05-24 11:47:40,444.83
285,QQQ,2024-03-26 00:00:00,,,,443.32,,2025-05-24 11:47:40,443.32
286,QQQ,2024-03-25 00:00:00,,,,444.76,,2025-05-24 11:47:40,444.76
287,QQQ,2024-03-22 00:00:00,,,,446.38,,2025-05-24 11:47:40,446.38
288,QQQ,2024-03-21 00:00:00,,,,445.87,,2025-05-24 11:47:40,445.87
289,QQQ,2024-03-20 00:00:00,,,,443.77,,2025-05-24 11:47:40,443.77
290,QQQ,2024-03-19 00:00:00,,,,438.57,,2025-05-24 11:47:40,438.57
291,QQQ,2024-03-18 00:00:00,,,,437.48,,2025-05-24 11:47:40,437.48
292,QQQ,2024-03-15 00:00:00,,,,433.92,,2025-05-24 11:47:40,433.92
293,QQQ,2024-03-14 00:00:00,,,,439.14,,2025-05-24 11:47:40,439.14
294,QQQ,2024-03-13 00:00:00,,,,440.25,,2025-05-24 11:47:40,440.25
295,QQQ,2024-03-12 00:00:00,,,,443.66,,2025-05-24 11:47:40,443.66
296,QQQ,2024-03-11 00:00:00,,,,437.39,,2025-05-24 11:47:40,437.39
297,QQQ,2024-03-08 00:00:00,,,,439.02,,2025-05-24 11:47:40,439.02
298,QQQ,2024-03-07 00:00:00,,,,445.45,,2025-05-24 11:47:40,445.45
299,QQQ,2024-03-06 00:00:00,,,,438.79,,2025-05-24 11:47:40,438.79
300,QQQ,2024-03-05 00:00:00,,,,436.05,,2025-05-24 11:47:40,436.05
301,QQQ,2024-03-04 00:00:00,,,,444.02,,2025-05-24 11:47:40,444.02
302,QQQ,2024-03-01 00:00:00,,,,445.61,,2025-05-24 11:47:40,445.61
303,QQQ,2024-02-29 00:00:00,,,,439.0,,2025-05-24 11:47:40,439.0
304,QQQ,2024-02-28 00:00:00,,,,435.27,,2025-05-24 11:47:40,435.27
305,QQQ,2024-02-27 00:00:00,,,,437.6,,2025-05-24 11:47:40,437.6
306,QQQ,2024-02-26 00:00:00,,,,436.55,,2025-05-24 11:47:40,436.55
307,QQQ,2024-02-23 00:00:00,,,,436.78,,2025-05-24 11:47:40,436.78
308,QQQ,2024-02-22 00:00:00,,,,438.07,,2025-05-24 11:47:40,438.07
309,QQQ,2024-02-21 00:00:00,,,,425.61,,2025-05-24 11:47:40,425.61
